"","komitet","procent"
"1","Liczba wyborców",1026
"2","Liczba kart oddanych",590
"3","Liczba głosów ważnych",474
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",11.39
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",26.58
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",1.05
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",17.09
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",30.38
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.63
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",4.01
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.42
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.63
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",1.48
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",1.05
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.21
"16","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",1.69
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",1.69
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.69
