"","komitet","procent"
"1","Liczba wyborców",922
"2","Liczba kart oddanych",498
"3","Liczba głosów ważnych",418
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",10.29
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",34.93
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.48
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",18.18
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",24.4
"9","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.24
"10","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.72
"11","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",1.2
"12","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0
"13","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",2.39
"14","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.48
"15","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",4.55
"16","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0.48
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.96
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.72
