"","komitet","procent"
"1","Liczba wyborców",1207
"2","Liczba kart oddanych",923
"3","Liczba głosów ważnych",567
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",17.64
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",26.98
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",2.82
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",7.58
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",24.34
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",1.41
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",1.06
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.71
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",2.12
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.88
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",1.94
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",1.41
"16","KOMITET WYBORCZY LEWICA",1.59
"17","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",1.23
"18","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",3
"19","KOMITET WYBORCZY LIGA POLSKICH RODZIN",2.29
"20","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.88
"21","KOMITET WYBORCZY WYBORCÓW MŁODZI GWARANCJĄ ZMIAN",2.12
