"","komitet","procent"
"1","Liczba wyborców",441
"2","Liczba kart oddanych",275
"3","Liczba głosów ważnych",203
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",14.29
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",40.89
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",2.96
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",3.94
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",23.15
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.99
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",5.91
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.49
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",2.96
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.49
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0.49
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.99
"16","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",0
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.99
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.48
