"","komitet","procent"
"1","Liczba wyborców",2126
"2","Liczba kart oddanych",914
"3","Liczba głosów ważnych",786
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",16.03
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",22.65
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.76
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",23.03
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",30.15
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.51
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",1.27
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",1.15
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.51
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.13
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0.38
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.13
"16","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",2.04
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.64
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.64
