"","komitet","procent"
"1","Liczba wyborców",1941
"2","Liczba kart oddanych",987
"3","Liczba głosów ważnych",897
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",7.47
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",7.58
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",1.11
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",42.03
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",24.19
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.33
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",2.68
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.78
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.33
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.56
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",1.78
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.56
"16","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",9.48
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.11
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1
