"","komitet","procent"
"1","Liczba wyborców",418
"2","Liczba kart oddanych",184
"3","Liczba głosów ważnych",112
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",25
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",45.54
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.89
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",7.14
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",13.39
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.89
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",1.79
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.89
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.89
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0
"16","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",1.79
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",1.79
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0
