"","komitet","procent"
"1","Liczba wyborców",629
"2","Liczba kart oddanych",414
"3","Liczba głosów ważnych",333
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",10.21
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",40.54
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.3
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",19.52
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",23.42
"9","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.3
"10","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.6
"11","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.3
"12","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0
"13","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",1.8
"14","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0
"15","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",0.9
"16","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.9
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.2
