"","komitet","procent"
"1","Liczba wyborców",1413
"2","Liczba kart oddanych",689
"3","Liczba głosów ważnych",644
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",27.95
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",3.88
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.47
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",33.39
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",27.17
"9","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.31
"10","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.16
"11","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",1.24
"12","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",2.8
"13","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.31
"14","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",0.62
"15","KOMITET WYBORCZY WYBORCÓW POLSKI KIERUNEK",0.31
"16","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.16
"17","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.24
