"","komitet","procent"
"1","Liczba wyborców",1212
"2","Liczba kart oddanych",480
"3","Liczba głosów ważnych",400
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",8.75
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",10
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.5
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",31
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",33.5
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",2
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.5
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.5
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",1
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",3.25
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",1
"16","KOMITET WYBORCZY LEWICA",1.25
"17","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",4.75
"18","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0.25
"19","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.25
"20","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.5
