"","komitet","procent"
"1","Liczba wyborców",1015
"2","Liczba kart oddanych",558
"3","Liczba głosów ważnych",464
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",20.04
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",64.87
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.22
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",1.51
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",10.34
"9","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",1.08
"10","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0
"11","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.22
"12","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0
"13","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0.43
"14","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.22
"15","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",0.43
"16","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.43
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.22
