"","komitet","procent"
"1","Liczba wyborców",1453
"2","Liczba kart oddanych",977
"3","Liczba głosów ważnych",797
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",8.53
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",31.37
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.38
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",8.78
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",44.29
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.88
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.38
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.38
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",1.13
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.25
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.13
"16","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",2.38
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.75
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.38
