"","komitet","procent"
"1","Liczba wyborców",1481
"2","Liczba kart oddanych",833
"3","Liczba głosów ważnych",797
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",18.95
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",2.89
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.25
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",47.3
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",20.33
"9","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",1
"10","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.38
"11","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.38
"12","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",4.64
"13","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.25
"14","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",2.01
"15","KOMITET WYBORCZY WYBORCÓW POLSKI KIERUNEK",0
"16","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.63
"17","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1
