"","komitet","procent"
"1","Liczba wyborców",1842
"2","Liczba kart oddanych",836
"3","Liczba głosów ważnych",781
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",11.78
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",3.84
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",1.15
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",38.8
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",33.67
"9","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",1.28
"10","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.13
"11","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0
"12","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",5.12
"13","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.38
"14","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",2.43
"15","KOMITET WYBORCZY WYBORCÓW POLSKI KIERUNEK",0.13
"16","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.38
"17","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.9
