"","komitet","procent"
"1","Liczba wyborców",2093
"2","Liczba kart oddanych",1045
"3","Liczba głosów ważnych",944
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",13.77
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",34
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.32
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",24.79
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",16.95
"9","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.42
"10","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.32
"11","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.64
"12","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",2.12
"13","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",1.59
"14","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.11
"15","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",2.97
"16","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0.32
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.42
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.27
