"","komitet","procent"
"1","Liczba wyborców",1904
"2","Liczba kart oddanych",883
"3","Liczba głosów ważnych",808
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",15.72
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",2.35
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.12
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",45.05
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",28.96
"9","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.25
"10","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.5
"11","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.62
"12","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",2.85
"13","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.12
"14","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",0.99
"15","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0
"16","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",2.48
