"","komitet","procent"
"1","Liczba wyborców",1093
"2","Liczba kart oddanych",535
"3","Liczba głosów ważnych",396
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",17.42
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",45.2
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",2.02
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",11.87
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",16.67
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",1.01
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.76
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.51
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",1.01
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.25
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",1.01
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0
"16","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",0.76
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",1.52
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0
