"","komitet","procent"
"1","Liczba wyborców",462
"2","Liczba kart oddanych",280
"3","Liczba głosów ważnych",195
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",14.36
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",46.15
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",1.03
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",8.72
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",16.41
"9","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",2.05
"10","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",1.03
"11","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",2.56
"12","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.51
"13","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",1.03
"14","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0
"15","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",1.03
"16","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",2.56
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",2.56
