"","komitet","procent"
"1","Liczba wyborców",2221
"2","Liczba kart oddanych",1035
"3","Liczba głosów ważnych",911
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",17.89
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",17.01
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.22
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",27.66
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",31.39
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.33
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.11
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",1.54
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.22
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.77
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0.66
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.22
"16","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",0.44
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.77
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.77
