"","komitet","procent"
"1","Liczba wyborców",1742
"2","Liczba kart oddanych",750
"3","Liczba głosów ważnych",699
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",18.45
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",3.43
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",40.2
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",27.61
"9","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",2.15
"10","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.29
"11","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.57
"12","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",4.72
"13","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.14
"14","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",0.57
"15","KOMITET WYBORCZY WYBORCÓW POLSKI KIERUNEK",0.14
"16","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.43
"17","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.29
