"","komitet","procent"
"1","Liczba wyborców",1898
"2","Liczba kart oddanych",988
"3","Liczba głosów ważnych",934
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",14.03
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",1.07
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.32
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",44.97
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",26.02
"9","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.86
"10","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",1.39
"11","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",1.28
"12","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",6.42
"13","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.43
"14","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",1.71
"15","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.43
"16","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.07
