"","komitet","procent"
"1","Liczba wyborców",1526
"2","Liczba kart oddanych",662
"3","Liczba głosów ważnych",573
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",5.58
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",56.02
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",15.18
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",14.66
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.52
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.7
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",3.14
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0.52
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.7
"16","KOMITET WYBORCZY LEWICA",0.17
"17","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",0.35
"18","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0.35
"19","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.7
"20","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.4
