"","komitet","procent"
"1","Liczba wyborców",917
"2","Liczba kart oddanych",591
"3","Liczba głosów ważnych",425
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",11.06
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",33.65
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",1.18
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",21.88
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",23.53
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",2.12
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.94
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.71
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.71
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.24
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0.47
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.24
"16","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",0.94
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",1.41
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.94
