"","komitet","procent"
"1","Liczba wyborców",475
"2","Liczba kart oddanych",189
"3","Liczba głosów ważnych",160
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",11.25
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",24.38
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",1.88
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",10
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",16.88
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",1.88
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",1.25
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",1.25
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.62
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.62
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0.62
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",1.25
"16","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",27.5
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.62
