"","komitet","procent"
"1","Liczba wyborców",614
"2","Liczba kart oddanych",334
"3","Liczba głosów ważnych",293
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",8.53
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",20.82
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",1.71
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",13.65
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",36.52
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",11.95
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",1.37
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.68
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0.34
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0
"16","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",1.02
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",1.71
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.71
