"","komitet","procent"
"1","Liczba wyborców",1938
"2","Liczba kart oddanych",880
"3","Liczba głosów ważnych",818
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",18.22
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",1.83
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.24
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",43.52
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",27.38
"9","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.49
"10","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.12
"11","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.37
"12","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",3.79
"13","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.49
"14","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",1.59
"15","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.61
"16","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.34
