"","komitet","procent"
"1","Liczba wyborców",1943
"2","Liczba kart oddanych",1154
"3","Liczba głosów ważnych",901
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",16.32
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",19.42
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",1
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",27.41
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",23.64
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.11
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",2
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.89
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",1.33
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",1.11
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",1.11
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.44
"16","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",1.11
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.67
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",3.44
