"","komitet","procent"
"1","Liczba wyborców",48
"2","Liczba kart oddanych",31
"3","Liczba głosów ważnych",27
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",25.93
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",7.41
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",40.74
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",14.81
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",3.7
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0
"16","KOMITET WYBORCZY LEWICA",3.7
"17","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",3.7
"18","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0
"19","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0
"20","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0
