"","komitet","procent"
"1","Liczba wyborców",1010
"2","Liczba kart oddanych",577
"3","Liczba głosów ważnych",490
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",12.24
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",7.55
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",1.22
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",37.55
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",26.73
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",1.43
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",1.22
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.2
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.61
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.82
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",3.06
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.61
"16","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",4.9
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.82
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.02
