"","komitet","procent"
"1","Liczba wyborców",890
"2","Liczba kart oddanych",536
"3","Liczba głosów ważnych",442
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",18.78
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",19.46
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.9
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",13.35
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",32.81
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.45
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.9
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.45
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.45
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.68
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",1.36
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",1.81
"16","KOMITET WYBORCZY LEWICA",0.68
"17","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",3.85
"18","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0.68
"19","KOMITET WYBORCZY LIGA POLSKICH RODZIN",1.36
"20","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",2.04
