"","komitet","procent"
"1","Liczba wyborców",1654
"2","Liczba kart oddanych",841
"3","Liczba głosów ważnych",791
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",10.75
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",4.05
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.76
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",38.18
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",33.5
"9","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",1.01
"10","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0
"11","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0
"12","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",6.07
"13","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.25
"14","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",2.4
"15","KOMITET WYBORCZY WYBORCÓW POLSKI KIERUNEK",0.25
"16","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.51
"17","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",2.28
