"","komitet","procent"
"1","Liczba wyborców",431
"2","Liczba kart oddanych",246
"3","Liczba głosów ważnych",168
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",17.26
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",36.31
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",1.79
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",4.76
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",27.98
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",1.19
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",3.57
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",1.79
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",1.19
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",1.19
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.6
"16","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",0.6
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",1.79
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0
