"","komitet","procent"
"1","Liczba wyborców",1527
"2","Liczba kart oddanych",670
"3","Liczba głosów ważnych",581
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",10.84
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",19.28
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.69
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",39.59
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",23.58
"9","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.69
"10","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.17
"11","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.17
"12","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0
"13","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",2.24
"14","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.52
"15","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",1.03
"16","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.86
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.34
