"","komitet","procent"
"1","Liczba wyborców",854
"2","Liczba kart oddanych",428
"3","Liczba głosów ważnych",387
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",9.82
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",14.47
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.52
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",36.18
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",21.96
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.26
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.52
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.26
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",1.29
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",2.84
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.52
"16","KOMITET WYBORCZY LEWICA",3.1
"17","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",4.39
"18","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0.52
"19","KOMITET WYBORCZY LIGA POLSKICH RODZIN",1.55
"20","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.81
