"","komitet","procent"
"1","Liczba wyborców",1172
"2","Liczba kart oddanych",501
"3","Liczba głosów ważnych",356
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",15.73
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",36.52
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",1.12
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",10.39
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",19.38
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",1.97
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",1.4
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.56
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.84
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",1.97
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0
"16","KOMITET WYBORCZY LEWICA",1.69
"17","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",1.4
"18","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",1.12
"19","KOMITET WYBORCZY LIGA POLSKICH RODZIN",2.25
"20","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.12
"21","KOMITET WYBORCZY WYBORCÓW MŁODZI GWARANCJĄ ZMIAN",2.53
