"","komitet","procent"
"1","Liczba wyborców",534
"2","Liczba kart oddanych",332
"3","Liczba głosów ważnych",256
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",17.97
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",24.61
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",1.95
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",18.36
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",24.22
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",2.73
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",1.17
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",1.17
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",1.17
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",1.17
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.78
"16","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",1.17
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",1.56
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.95
