"","komitet","procent"
"1","Liczba wyborców",486
"2","Liczba kart oddanych",302
"3","Liczba głosów ważnych",225
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",12
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",43.11
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.89
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",10.22
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",16.44
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",2.67
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.44
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",1.33
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",4.44
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.44
"16","KOMITET WYBORCZY LEWICA",0.89
"17","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",0
"18","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",2.67
"19","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.44
"20","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.89
"21","KOMITET WYBORCZY WYBORCÓW MŁODZI GWARANCJĄ ZMIAN",3.11
