"","komitet","procent"
"1","Liczba wyborców",1809
"2","Liczba kart oddanych",1044
"3","Liczba głosów ważnych",751
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",11.85
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",32.36
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.8
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",16.25
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",30.49
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.13
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.27
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",1.73
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.8
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.13
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0.67
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.4
"16","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",2.66
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.8
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.67
