"","komitet","procent"
"1","Liczba wyborców",1743
"2","Liczba kart oddanych",909
"3","Liczba głosów ważnych",841
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",18.43
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",2.97
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.36
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",42.09
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",26.63
"9","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",2.02
"10","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.48
"11","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.71
"12","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",4.52
"13","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.12
"14","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",0.59
"15","KOMITET WYBORCZY WYBORCÓW POLSKI KIERUNEK",0.24
"16","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.24
"17","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.59
