"","komitet","procent"
"1","Liczba wyborców",1224
"2","Liczba kart oddanych",716
"3","Liczba głosów ważnych",586
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",10.41
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",51.02
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",1.54
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",11.43
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",19.11
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",1.54
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",1.19
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.51
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.85
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.17
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0.34
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0
"16","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",0
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",1.02
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.85
