"","komitet","procent"
"1","Liczba wyborców",1915
"2","Liczba kart oddanych",1101
"3","Liczba głosów ważnych",1028
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",33.27
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",3.6
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.68
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",38.52
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",13.52
"9","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.58
"10","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.39
"11","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.97
"12","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",4.09
"13","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.88
"14","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",0.58
"15","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.88
"16","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",2.04
