"","komitet","procent"
"1","Liczba wyborców",1050
"2","Liczba kart oddanych",572
"3","Liczba głosów ważnych",530
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",7.36
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",67.74
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.94
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",4.53
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",10
"9","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",2.26
"10","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.38
"11","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",1.32
"12","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.19
"13","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",1.32
"14","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",1.32
"15","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",0.94
"16","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.94
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.75
