"","komitet","procent"
"1","Liczba wyborców",2050
"2","Liczba kart oddanych",972
"3","Liczba głosów ważnych",901
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",13.87
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",38.85
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.33
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",22.09
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",20.42
"9","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.33
"10","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.22
"11","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.22
"12","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.22
"13","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0.89
"14","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.33
"15","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",0.89
"16","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0.11
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.67
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.55
