"","komitet","procent"
"1","Liczba wyborców",543
"2","Liczba kart oddanych",313
"3","Liczba głosów ważnych",220
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",6.82
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",39.09
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.91
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",24.55
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",17.27
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.91
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.91
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.91
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.45
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",1.82
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0.45
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.45
"16","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",2.27
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.45
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",2.73
