"","komitet","procent"
"1","Liczba wyborców",875
"2","Liczba kart oddanych",357
"3","Liczba głosów ważnych",270
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",11.11
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",22.22
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",1.48
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",18.89
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",33.7
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.37
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.74
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",2.59
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",2.96
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.74
"16","KOMITET WYBORCZY LEWICA",0.74
"17","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",1.11
"18","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",1.11
"19","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0
"20","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",2.22
