"","komitet","procent"
"1","Liczba wyborców",2135
"2","Liczba kart oddanych",1138
"3","Liczba głosów ważnych",744
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",12.23
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",11.96
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",1.48
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",22.58
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",37.63
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.54
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",2.28
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.54
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.81
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",2.15
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",2.42
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.4
"16","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",1.08
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",1.61
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",2.28
