"","komitet","procent"
"1","Liczba wyborców",546
"2","Liczba kart oddanych",352
"3","Liczba głosów ważnych",282
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",16.67
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",31.91
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",1.42
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",3.9
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",30.5
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.71
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",4.96
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.35
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.35
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.71
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",1.06
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",1.42
"16","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",2.13
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",2.13
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.77
