"","komitet","procent"
"1","Liczba wyborców",2130
"2","Liczba kart oddanych",1485
"3","Liczba głosów ważnych",1078
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",8.16
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",69.57
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.83
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",2.6
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",13.17
"9","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",1.48
"10","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.65
"11","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.65
"12","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.19
"13","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0.37
"14","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.09
"15","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",1.67
"16","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0.09
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.46
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0
