"","komitet","procent"
"1","Liczba wyborców",1316
"2","Liczba kart oddanych",528
"3","Liczba głosów ważnych",450
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",15.56
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",20
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.44
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",33.78
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",19.56
"9","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.67
"10","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.89
"11","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.22
"12","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.44
"13","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",2.22
"14","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.44
"15","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",2.22
"16","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0.44
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",1.78
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.33
