"","komitet","procent"
"1","Liczba wyborców",1520
"2","Liczba kart oddanych",746
"3","Liczba głosów ważnych",585
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",18.29
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",10.6
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",1.03
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",31.97
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",28.89
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",1.03
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",1.2
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.34
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.85
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.51
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",3.08
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.17
"16","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",0.68
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.85
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.51
