"","komitet","procent"
"1","Liczba wyborców",1102
"2","Liczba kart oddanych",636
"3","Liczba głosów ważnych",505
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",11.09
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",19.6
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",1.19
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",16.83
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",31.49
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.79
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",3.56
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.4
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",5.94
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.2
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0.79
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.99
"16","KOMITET WYBORCZY LEWICA",1.19
"17","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",1.98
"18","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0.4
"19","KOMITET WYBORCZY LIGA POLSKICH RODZIN",2.18
"20","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.4
"21","KOMITET WYBORCZY WYBORCÓW MŁODZI GWARANCJĄ ZMIAN",0.99
