"","komitet","procent"
"1","Liczba wyborców",1534
"2","Liczba kart oddanych",767
"3","Liczba głosów ważnych",728
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",36.81
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",1.92
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.41
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",39.42
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",14.56
"9","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.55
"10","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.14
"11","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.82
"12","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",2.2
"13","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.41
"14","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",0.69
"15","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.14
"16","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.92
