"","komitet","procent"
"1","Liczba wyborców",947
"2","Liczba kart oddanych",485
"3","Liczba głosów ważnych",369
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",8.13
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",54.47
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.27
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",5.15
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",22.22
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.54
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",2.44
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.54
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.27
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.54
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0.81
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.27
"16","KOMITET WYBORCZY LEWICA",0.27
"17","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",0.54
"18","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0.27
"19","KOMITET WYBORCZY LIGA POLSKICH RODZIN",1.63
"20","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.27
"21","KOMITET WYBORCZY WYBORCÓW MŁODZI GWARANCJĄ ZMIAN",1.36
