"","komitet","procent"
"1","Liczba wyborców",529
"2","Liczba kart oddanych",292
"3","Liczba głosów ważnych",184
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",14.13
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",31.52
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",1.09
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",20.11
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",15.22
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",2.72
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.54
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",2.17
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",1.63
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",1.09
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",2.17
"16","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",3.8
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",2.17
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.63
