"","komitet","procent"
"1","Liczba wyborców",1767
"2","Liczba kart oddanych",910
"3","Liczba głosów ważnych",676
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",9.62
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",55.03
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.74
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",11.09
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",15.53
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.15
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.59
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.59
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",1.63
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.59
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",1.33
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.3
"16","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",1.48
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",1.04
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.3
