"","komitet","procent"
"1","Liczba wyborców",2273
"2","Liczba kart oddanych",1030
"3","Liczba głosów ważnych",959
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",16.58
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",9.59
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.42
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",30.34
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",32.53
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.1
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",3.44
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.21
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.21
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.42
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",1.15
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0
"16","KOMITET WYBORCZY LEWICA",0.42
"17","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",0.73
"18","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0.21
"19","KOMITET WYBORCZY LIGA POLSKICH RODZIN",1.15
"20","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.94
"21","KOMITET WYBORCZY WYBORCÓW MŁODZI GWARANCJĄ ZMIAN",1.56
