"","komitet","procent"
"1","Liczba wyborców",2158
"2","Liczba kart oddanych",947
"3","Liczba głosów ważnych",860
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",10.23
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",6.16
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.58
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",43.02
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",26.63
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.23
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",2.56
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.12
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.47
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.35
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",2.91
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.7
"16","KOMITET WYBORCZY LEWICA",0.58
"17","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",2.91
"18","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0
"19","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.23
"20","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",2.33
