"","komitet","procent"
"1","Liczba wyborców",1478
"2","Liczba kart oddanych",704
"3","Liczba głosów ważnych",604
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",6.62
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",44.04
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.5
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",13.41
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",26.16
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.17
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",1.49
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.33
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.66
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",2.65
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.66
"16","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",0.66
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.83
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.82
