"","komitet","procent"
"1","Liczba wyborców",1097
"2","Liczba kart oddanych",635
"3","Liczba głosów ważnych",525
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",12
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",17.14
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.38
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",36
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",18.67
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.38
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",3.43
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.38
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.19
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",1.14
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",2.86
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.95
"16","KOMITET WYBORCZY LEWICA",1.33
"17","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",1.9
"18","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0.38
"19","KOMITET WYBORCZY LIGA POLSKICH RODZIN",1.33
"20","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.52
