"","komitet","procent"
"1","Liczba wyborców",2169
"2","Liczba kart oddanych",1255
"3","Liczba głosów ważnych",1100
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",8.09
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",35.36
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.45
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",33.91
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",17.36
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.45
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.64
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.09
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.36
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.27
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",1.36
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.27
"16","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",0.36
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.64
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.36
