"","komitet","procent"
"1","Liczba wyborców",1942
"2","Liczba kart oddanych",850
"3","Liczba głosów ważnych",787
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",16.77
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",1.27
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.89
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",42.44
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",29.35
"9","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",1.02
"10","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.64
"11","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.51
"12","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",4.07
"13","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0
"14","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",1.4
"15","KOMITET WYBORCZY WYBORCÓW POLSKI KIERUNEK",0.13
"16","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.38
"17","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.14
