"","komitet","procent"
"1","Liczba wyborców",1214
"2","Liczba kart oddanych",593
"3","Liczba głosów ważnych",544
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",24.26
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",3.49
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.18
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",37.13
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",22.98
"9","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.37
"10","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.55
"11","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.74
"12","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",5.51
"13","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.55
"14","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",3.31
"15","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.37
"16","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.55
