"","komitet","procent"
"1","Liczba wyborców",1324
"2","Liczba kart oddanych",771
"3","Liczba głosów ważnych",610
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",14.75
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",11.15
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",1.64
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",33.61
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",23.93
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.49
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",1.97
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.98
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.16
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.49
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",3.77
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.98
"16","KOMITET WYBORCZY LEWICA",0.33
"17","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",3.11
"18","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0.33
"19","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.66
"20","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.64
