"","komitet","procent"
"1","Liczba wyborców",1824
"2","Liczba kart oddanych",1000
"3","Liczba głosów ważnych",820
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",8.17
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",33.41
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.37
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",15.73
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",35.61
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.24
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",1.83
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.12
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.37
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.73
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",1.22
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.12
"16","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",1.1
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.49
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.49
